p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.44944327630025e-11	0.140448760517112	0.627	0.546	6.7633234318419e-07	T-reg	PLK3
3.49105157482258e-11	-0.161444415261508	0.207	0.372	6.84490482275462e-07	T-reg	VEPH1
3.49545653854667e-11	-0.132918797522394	0.114	0.242	6.85354163512846e-07	T-reg	PILRB
3.53242815334464e-11	0.136939074892496	0.655	0.594	6.92603188026283e-07	T-reg	SREBF2
3.59592709399253e-11	0.140829426186617	0.633	0.554	7.05053425319115e-07	T-reg	DNAJB11
3.6182967999208e-11	0.174415556325201	0.461	0.316	7.09439453560472e-07	T-reg	CELF5
3.64780549777668e-11	0.142729124445281	0.551	0.449	7.15225223949073e-07	T-reg	ERP29
3.64786116910653e-11	-0.192716163991054	0.296	0.472	7.15236139426717e-07	T-reg	TRPC6
3.65566907710558e-11	0.130182326882345	0.56	0.482	7.1676703594809e-07	T-reg	RP13-672B3.2
3.66402215947108e-11	0.150553945578968	0.639	0.54	7.18404824807494e-07	T-reg	ANKRD23
3.6776544122396e-11	0.145864454336297	0.59	0.502	7.21077700607818e-07	T-reg	PSD
3.72488950539148e-11	-0.10649460856949	0.043	0.147	7.30339085322108e-07	T-reg	AQP1
3.76998139849951e-11	-0.139585686131989	0.514	0.622	7.39180252803798e-07	T-reg	SLC14A2
3.82797641183303e-11	0.132326314256888	0.797	0.746	7.50551335068101e-07	T-reg	PTMA
3.89119590780889e-11	-0.136418517414961	0.133	0.266	7.62946781644088e-07	T-reg	SHANK1
3.90087256297014e-11	-0.115846040632518	0.075	0.206	7.64844083421554e-07	T-reg	MESP2
3.91729658226944e-11	0.139039984500765	0.431	0.319	7.68064340885569e-07	T-reg	MTFR1L
3.92109116494946e-11	0.131405788214636	0.633	0.557	7.68808344711642e-07	T-reg	PPP4R3B
3.93497829753369e-11	-0.124283088140729	0.063	0.206	7.7153119479743e-07	T-reg	LRRC36
3.94416055727617e-11	-0.144456189102573	0.328	0.456	7.73331560465139e-07	T-reg	EFCC1
3.94980579847648e-11	0.162255269749866	0.68	0.575	7.74438422907283e-07	T-reg	ALPK2
3.96594272558462e-11	0.177150840610338	0.651	0.539	7.77602390205377e-07	T-reg	EXOC2
3.98791902810049e-11	0.108248530526047	0.244	0.151	7.81911283839663e-07	T-reg	AKAP5
4.23007800573002e-11	-0.112552674695737	0.151	0.274	8.29391394583485e-07	T-reg	PLEKHH2
4.23727009621052e-11	0.124339227420175	0.644	0.592	8.30801547763996e-07	T-reg	SCAF8
4.25525974496318e-11	-0.14505858750523	0.249	0.381	8.3432877819493e-07	T-reg	AL161905.1
4.30467064560724e-11	-0.121967151834189	0.054	0.184	8.44016773484212e-07	T-reg	MFRP
4.32523068262201e-11	0.140043213273764	0.735	0.672	8.48047979941697e-07	T-reg	KLF6
4.35669380193898e-11	-0.17612020777455	0.433	0.58	8.54216953746176e-07	T-reg	HEG1
4.36108402335642e-11	-0.102610572472197	0.048	0.162	8.55077744459494e-07	T-reg	VNN1
4.47177569238289e-11	0.161256194233596	0.577	0.444	8.76781060005514e-07	T-reg	SLFN12L
4.51877951262671e-11	0.132546714867185	0.402	0.297	8.85997099040718e-07	T-reg	FOXM1
4.53972372866015e-11	0.157669363774001	0.763	0.668	8.90103631478395e-07	T-reg	TUBA4A
4.60031580994091e-11	0.124652894376967	0.426	0.337	9.01983920855114e-07	T-reg	HIST1H2BF
4.66690836119315e-11	0.133605180317751	0.698	0.621	9.1504072237914e-07	T-reg	KMT5C
4.70099622362013e-11	-0.124767710387054	0.152	0.275	9.21724329565199e-07	T-reg	EMID1
4.73776170918978e-11	0.146064644418696	0.364	0.231	9.2893293832084e-07	T-reg	SDC4
4.74395429641195e-11	-0.171727219384273	0.266	0.442	9.3014711889749e-07	T-reg	CD63
4.76419409894841e-11	0.120042503604569	0.526	0.447	9.34115536980814e-07	T-reg	RNF126
4.80057797606834e-11	-0.124063138367249	0.143	0.259	9.4124932376772e-07	T-reg	SEPT4
4.81979568944516e-11	-0.136609498616358	0.157	0.28	9.45017340829513e-07	T-reg	CYSLTR2
5.00436320073128e-11	0.158964422167848	0.685	0.594	9.81205492767381e-07	T-reg	C1QTNF6
5.05827994883899e-11	-0.120072084300091	0.088	0.214	9.91776949568861e-07	T-reg	MMP17
5.12000557651015e-11	-0.172894341735775	0.208	0.38	1.00387949338635e-06	T-reg	DCHS1
5.13668824130263e-11	0.151703722801777	0.746	0.672	1.00715046347221e-06	T-reg	NCOA1
5.15962714695155e-11	0.170515541106544	0.759	0.639	1.01164809470279e-06	T-reg	ST8SIA1
5.16890350650801e-11	-0.139943816386949	0.204	0.334	1.01346691052103e-06	T-reg	PLAC1
5.19852822564769e-11	0.167507439385643	0.595	0.48	1.01927542920274e-06	T-reg	DEF6
5.22392158351041e-11	-0.163112413957176	0.3	0.465	1.02425430487889e-06	T-reg	CNTLN
5.25046826514781e-11	0.119323551875375	0.485	0.396	1.02945931274753e-06	T-reg	LSM3
5.30636717070643e-11	-0.167568434717585	0.654	0.763	1.04041941116041e-06	T-reg	VPS13D
5.33980957322832e-11	0.103998237755776	0.242	0.147	1.04697646302288e-06	T-reg	OCIAD2
5.36526813444768e-11	0.115895208167784	0.507	0.435	1.05196812312116e-06	T-reg	LRIG2
5.42062285223649e-11	0.120042098480573	0.615	0.548	1.06282152263801e-06	T-reg	MPC2
5.47096205738832e-11	-0.170244674644786	0.35	0.504	1.07269153059213e-06	T-reg	MAGI3
5.50505392307585e-11	0.171208734717528	0.691	0.585	1.07937592269748e-06	T-reg	SESN3
5.53228511709821e-11	0.118398777254543	0.418	0.324	1.08471514290945e-06	T-reg	PPDPF
5.60380276717053e-11	-0.116382475662252	0.055	0.17	1.09873760855913e-06	T-reg	STRA6
5.69349445760593e-11	0.136122540766465	0.699	0.593	1.11632345830279e-06	T-reg	SLC2A1
5.7124994014291e-11	0.15000134624794	0.685	0.617	1.1200497576382e-06	T-reg	CDR2
5.72095740311926e-11	-0.141709090153348	0.114	0.263	1.12170811802959e-06	T-reg	SCTR
5.75509868949389e-11	0.144784593165476	0.622	0.545	1.12840220004907e-06	T-reg	NAP1L4
5.88836613473631e-11	-0.158988681190366	0.704	0.792	1.15453194803775e-06	T-reg	ITPR2
6.10750416670999e-11	0.12527168730431	0.569	0.476	1.19749834196683e-06	T-reg	IFT27
6.1514187899751e-11	-0.230286378728452	0.343	0.51	1.20610868215042e-06	T-reg	PPARG
6.15469807367652e-11	-0.150582264321496	0.339	0.47	1.20675165130575e-06	T-reg	AMPD2
6.1602976229588e-11	0.128243202696852	0.667	0.587	1.20784955493353e-06	T-reg	AC005779.2
6.22343264385605e-11	0.120166168755327	0.717	0.667	1.22022843848086e-06	T-reg	PSMB9
6.28667033616968e-11	-0.170707223116415	0.324	0.474	1.23262745281279e-06	T-reg	EPN2
6.33181736656652e-11	-0.131074312936259	0.042	0.18	1.2414794310627e-06	T-reg	MS4A4E
6.3784682031042e-11	-0.131510873203231	0.079	0.223	1.25062626058264e-06	T-reg	INTU
6.47619527761152e-11	-0.156680000944722	0.216	0.364	1.26978760808129e-06	T-reg	PLEKHG3
6.4955522320975e-11	0.134497549075748	0.747	0.682	1.27358292614736e-06	T-reg	YWHAZ
6.50085643983636e-11	-0.140976981623553	0.173	0.312	1.27462292215871e-06	T-reg	SLC28A1
6.50518236714478e-11	0.125747443588701	0.65	0.586	1.27547110672608e-06	T-reg	HSPE1
6.67812744771606e-11	0.126407464826786	0.692	0.633	1.30938044867369e-06	T-reg	KPNB1
6.76508473284436e-11	0.1253981345956	0.579	0.493	1.32643016356879e-06	T-reg	HIST1H2BJ
6.81806499096917e-11	0.163122852393895	0.616	0.507	1.33681800277933e-06	T-reg	CHKB
6.85687854998186e-11	0.147721834421852	0.552	0.451	1.34442817729494e-06	T-reg	PARD6A
6.86658248915968e-11	0.153016219135617	0.556	0.457	1.34633082864954e-06	T-reg	KIFC2
6.92473975761139e-11	-0.163723418511837	0.174	0.334	1.35773372427487e-06	T-reg	RADIL
6.9641479758117e-11	0.149877759988902	0.568	0.461	1.3654604936174e-06	T-reg	MRPL54
6.99446867558007e-11	-0.154799090237077	0.579	0.696	1.37140547322098e-06	T-reg	FOXK1
7.02561549328944e-11	-0.10943203490047	0.117	0.23	1.37751242976926e-06	T-reg	C11orf95
7.07967552489676e-11	-0.122230190291662	0.067	0.198	1.38811198016651e-06	T-reg	FAM151B
7.21560306732263e-11	0.145301364144291	0.388	0.257	1.41476329340995e-06	T-reg	NLRC3
7.25097118756752e-11	0.110600944783518	0.419	0.352	1.42169792074636e-06	T-reg	LGALS8
7.28667411496961e-11	0.125717134884092	0.645	0.575	1.42869819372209e-06	T-reg	ARHGAP45
7.31664926258301e-11	0.141106899196225	0.699	0.58	1.43457542091465e-06	T-reg	UBXN11
7.31878580778505e-11	0.126267811886848	0.629	0.551	1.43499433333241e-06	T-reg	TRMT1L
7.33960470067107e-11	-0.112324056834352	0.074	0.192	1.43907629366058e-06	T-reg	ARPIN
7.37160363199631e-11	0.12997446598469	0.809	0.767	1.44535032412552e-06	T-reg	CMTM7
7.41472024676093e-11	0.106215908810505	0.689	0.647	1.45380419878242e-06	T-reg	SENP3-EIF4A1
7.72614181732026e-11	-0.142008813518605	0.108	0.245	1.51486462612198e-06	T-reg	TMEM114
7.81251947342945e-11	0.138307370648126	0.701	0.642	1.53180069315531e-06	T-reg	ING5
7.89608210454506e-11	0.116708273899545	0.744	0.695	1.54818481823815e-06	T-reg	EPS8L2
7.90423351434836e-11	0.125940846563624	0.377	0.281	1.54978306515828e-06	T-reg	ABHD10
7.94300580329413e-11	0.148403160721645	0.527	0.429	1.55738514785188e-06	T-reg	SLC16A1
7.99169243142548e-11	-0.165211978324286	0.689	0.792	1.56693113502959e-06	T-reg	FRMD4B
8.0090707517108e-11	0.145326299752958	0.673	0.61	1.57033850228794e-06	T-reg	ZFP91
8.19303157860723e-11	0.124317933096284	0.633	0.561	1.60640770161752e-06	T-reg	LRRC45
8.37689623335283e-11	-0.165717123369406	0.627	0.746	1.64245804447349e-06	T-reg	CACNA1D
8.42083870602557e-11	0.15747759472207	0.63	0.534	1.65107384509043e-06	T-reg	METAP1
8.46262994812951e-11	0.148265648038805	0.777	0.708	1.65926785392975e-06	T-reg	CEP85L
8.52797623508147e-11	0.162597238217815	0.702	0.605	1.67208030041242e-06	T-reg	ATG16L1
8.53480296464857e-11	-0.107697175064383	0.08	0.197	1.67341881727865e-06	T-reg	ANPEP
8.71199965321728e-11	-0.182144295654529	0.26	0.431	1.70816177200631e-06	T-reg	ATP10B
8.75147534973012e-11	-0.125407973586856	0.129	0.251	1.71590177182159e-06	T-reg	MOXD1
8.78733130954021e-11	0.108989637231566	0.578	0.512	1.72293204986155e-06	T-reg	EBAG9
8.83701084925336e-11	-0.12200554623469	0.068	0.192	1.73267271721311e-06	T-reg	SLCO4C1
8.92097039740085e-11	-0.105508810613478	0.056	0.162	1.74913466581838e-06	T-reg	CECR6
8.96610228930614e-11	-0.119543140229454	0.122	0.254	1.75798367586425e-06	T-reg	KLF5
9.07663224291472e-11	0.131207950213263	0.569	0.483	1.77965528386829e-06	T-reg	SNX11
9.22939035484391e-11	0.146641336720084	0.557	0.456	1.80960656687425e-06	T-reg	ACD
9.28456128809865e-11	0.112453504149727	0.35	0.26	1.8204239317575e-06	T-reg	SDCCAG3
9.33438870321996e-11	0.106881476126458	0.65	0.597	1.83019359304034e-06	T-reg	PTBP3
9.33919322435976e-11	-0.167930703249944	0.389	0.552	1.83113561550022e-06	T-reg	IMPA2
9.35205530644725e-11	-0.173245699712765	0.363	0.526	1.83365748393511e-06	T-reg	CELF4
9.39337716497331e-11	-0.121935438545741	0.054	0.177	1.84175946073632e-06	T-reg	CYBB
9.41813215413404e-11	-0.152137469081874	0.784	0.848	1.84661317146106e-06	T-reg	MYO9B
9.50880200688667e-11	0.16049764313028	0.468	0.352	1.86439080949027e-06	T-reg	COG6
9.88396898549512e-11	-0.165208532794449	0.224	0.388	1.93794979898603e-06	T-reg	CAMSAP2
1.00598499253616e-10	-0.160143911233942	0.218	0.363	1.97243477486565e-06	T-reg	GLIS2
1.02276766164601e-10	0.141635858095845	0.728	0.655	2.00534055418933e-06	T-reg	SERP1
1.03015311022361e-10	-0.130186450127032	0.192	0.334	2.01982120321542e-06	T-reg	ADD2
1.03392653039649e-10	-0.174659141016502	0.152	0.33	2.0272197481484e-06	T-reg	ALDH1A1
1.03455123205238e-10	-0.158019462974562	0.186	0.333	2.0284446006851e-06	T-reg	KCNK13
1.04001716761909e-10	0.131427493300093	0.689	0.614	2.03916166055075e-06	T-reg	OXSR1
1.06574628287056e-10	0.13751574610732	0.479	0.388	2.0896087368243e-06	T-reg	MAP4K1
1.07102508067653e-10	0.12739646756873	0.595	0.523	2.09995887568247e-06	T-reg	STRA13
1.07931063624963e-10	-0.163404683236253	0.632	0.735	2.11620436449465e-06	T-reg	MCC
1.08206493037352e-10	0.136268207245884	0.658	0.587	2.12160470898337e-06	T-reg	HSP90B1
1.0931125164323e-10	0.13780335038899	0.527	0.422	2.14326571096881e-06	T-reg	PPP1R2
1.10667857345104e-10	-0.153299346939674	0.242	0.386	2.16986467896546e-06	T-reg	RP1-37E16.12
1.10800609097326e-10	-0.126543373042625	0.049	0.191	2.17246754257126e-06	T-reg	KCTD3
1.11368828295767e-10	-0.121483084702459	0.077	0.202	2.1836086163951e-06	T-reg	PLEKHG7
1.11513324926547e-10	0.125655467538984	0.644	0.572	2.18644176183481e-06	T-reg	PLAGL1
1.1179335869753e-10	0.145657629611182	0.47	0.368	2.19193238398248e-06	T-reg	SLC35E1
1.12766001376493e-10	-0.163082408536877	0.39	0.502	2.21100298898889e-06	T-reg	PHLDB2
1.13175749901825e-10	0.146922008077828	0.608	0.525	2.21903692832507e-06	T-reg	PYM1
1.15110443716061e-10	-0.135319866880892	0.097	0.243	2.25697046994082e-06	T-reg	AR
1.15561283922066e-10	-0.108214830080402	0.065	0.178	2.26581009385996e-06	T-reg	CALML4
1.16219754497737e-10	0.122350979556964	0.332	0.233	2.27872072643713e-06	T-reg	MYCBPAP
1.16815862869722e-10	-0.179870835292025	0.602	0.72	2.29040862328664e-06	T-reg	HK1
1.16840140668935e-10	0.134715322453451	0.705	0.655	2.2908846380958e-06	T-reg	CAB39
1.17260424248527e-10	-0.175287145016876	0.244	0.394	2.29912513824087e-06	T-reg	RP11-1021N1.1
1.18117969282015e-10	-0.155457175866253	0.278	0.426	2.31593902371247e-06	T-reg	GSG1
1.18584419425921e-10	0.127424029363421	0.438	0.344	2.32508471168404e-06	T-reg	HIST1H2BI
1.18585239102697e-10	0.121818117892929	0.432	0.332	2.32510078308657e-06	T-reg	ABCA5
1.18713695357529e-10	0.150911763566641	0.552	0.446	2.32761942487508e-06	T-reg	MYO5C
1.18784169937643e-10	0.171463797154192	0.73	0.626	2.32900121996736e-06	T-reg	YPEL5
1.20565557931822e-10	-0.137746833332314	0.851	0.909	2.36392889436924e-06	T-reg	IQSEC1
1.21082329505537e-10	-0.108501696541622	0.119	0.232	2.37406123461507e-06	T-reg	SH3GL3
1.21312896757689e-10	-0.174727688696224	0.151	0.316	2.37858196672801e-06	T-reg	F13A1
1.22070043523845e-10	0.108751281222031	0.52	0.424	2.39342734337203e-06	T-reg	AIM2
1.23136693506434e-10	0.146327201809249	0.565	0.474	2.41434114958065e-06	T-reg	ACTA2
1.25725369879794e-10	0.137347477736417	0.577	0.491	2.46509732723312e-06	T-reg	FBXO5
1.26133726321279e-10	-0.171285934895533	0.144	0.311	2.47310397198131e-06	T-reg	MSRB3
1.26213569304591e-10	0.144666897136758	0.735	0.64	2.47466945335511e-06	T-reg	LRIG1
1.26884786268652e-10	0.160387609562579	0.53	0.433	2.48783000436947e-06	T-reg	DNASE1
1.27114480753563e-10	-0.138281970832474	0.151	0.29	2.49233362413511e-06	T-reg	KRT8
1.29730868725154e-10	0.116268906785726	0.584	0.514	2.54363314309409e-06	T-reg	EIF4E
1.29793815600323e-10	-0.123027144014765	0.107	0.233	2.54486734247554e-06	T-reg	LAG3
1.29938270156226e-10	0.106990138954929	0.25	0.145	2.54769966295312e-06	T-reg	CD7
1.32344899792538e-10	0.142323336072597	0.673	0.613	2.59488645023229e-06	T-reg	ZFP91-CNTF
1.33312631462446e-10	-0.117374883023507	0.114	0.225	2.61386076508418e-06	T-reg	COL12A1
1.33910647304598e-10	0.119454168445516	0.407	0.319	2.62558606170126e-06	T-reg	EIF1AD
1.36125781305805e-10	0.117887557321485	0.36	0.3	2.66901819406292e-06	T-reg	ZNF282
1.36149978540217e-10	0.164633813452731	0.722	0.649	2.66949262923804e-06	T-reg	ELOVL5
1.39431163346967e-10	-0.117199543107554	0.084	0.196	2.73382681974399e-06	T-reg	EDNRB
1.39968549942175e-10	0.165312723008251	0.762	0.629	2.74436335871623e-06	T-reg	SLC7A5
1.40601344131776e-10	0.133056787378373	0.676	0.599	2.75677055439173e-06	T-reg	PATL2
1.40729966560478e-10	-0.162046411065213	0.475	0.61	2.75929245435129e-06	T-reg	PLEKHO2
1.42609520291391e-10	0.155242337825438	0.642	0.542	2.7961448643533e-06	T-reg	NR1D1
1.44583839523795e-10	-0.14536611638645	0.335	0.45	2.83485534154306e-06	T-reg	SLC29A3
1.46683163571091e-10	0.123326763088495	0.594	0.514	2.87601678813839e-06	T-reg	C3orf18
1.47082785415961e-10	0.128066910031512	0.581	0.497	2.88385217365075e-06	T-reg	SEC23B
1.4823164275407e-10	0.128311257668965	0.44	0.342	2.90637781947905e-06	T-reg	TRMT44
1.48588720202907e-10	0.129470782325018	0.53	0.452	2.9133790370184e-06	T-reg	PMVK
1.49045153126062e-10	0.113510424945974	0.65	0.591	2.9223283173427e-06	T-reg	RP11-977G19.10
1.51689641004626e-10	0.146884720534411	0.491	0.383	2.97417879117771e-06	T-reg	TMEM129
1.53524285743396e-10	-0.141010663418736	0.164	0.306	3.01015067057076e-06	T-reg	ENAH
1.56375461094962e-10	-0.124630212914111	0.083	0.215	3.06605366568892e-06	T-reg	HAAO
1.56603029221455e-10	-0.156370864357664	0.294	0.443	3.07051559394506e-06	T-reg	TM9SF4
1.57006781996534e-10	-0.146688758814478	0.171	0.318	3.07843197460604e-06	T-reg	ZP3
1.57093607812352e-10	0.116420793005875	0.576	0.512	3.08013436837678e-06	T-reg	ANP32B
1.57978630197314e-10	0.150950410651459	0.663	0.594	3.09748700227874e-06	T-reg	CMC2
1.58860341274536e-10	0.133770675079107	0.646	0.57	3.11477471136982e-06	T-reg	HCFC1
1.60391810253551e-10	-0.178154934564867	0.36	0.517	3.14480222364138e-06	T-reg	ZNF532
1.60602618546625e-10	0.172540660777684	0.606	0.49	3.14893554184368e-06	T-reg	SBF1
1.60837855692717e-10	-0.152706813240454	0.227	0.364	3.15354783656711e-06	T-reg	GNG4
1.60854473935136e-10	0.146101395544243	0.717	0.639	3.15387367044622e-06	T-reg	CDCA3
1.61224519905059e-10	-0.182416428254615	0.471	0.609	3.16112916177849e-06	T-reg	PDE2A
1.62981606869502e-10	0.146469297255126	0.637	0.558	3.19558036589033e-06	T-reg	PAICS
1.6389026662756e-10	0.107871975017159	0.758	0.717	3.21339645776657e-06	T-reg	SETD5
1.65054743413684e-10	-0.116349764956652	0.091	0.218	3.23622835411211e-06	T-reg	DNAAF3
1.66285637521107e-10	0.12247247464386	0.353	0.233	3.26036249487634e-06	T-reg	ECSCR.1
1.67809606814399e-10	-0.102720145674872	0.049	0.159	3.29024296080992e-06	T-reg	PLSCR4
1.68936770879123e-10	-0.110423256460687	0.09	0.207	3.31234326662696e-06	T-reg	CIB4
1.69724214124415e-10	-0.132819939603228	0.315	0.451	3.3277826663374e-06	T-reg	FAM47E
1.69867880688057e-10	-0.142649536236324	0.344	0.466	3.33059953665073e-06	T-reg	TNFSF12-TNFSF13
1.72359847207614e-10	0.121778795437824	0.23	0.128	3.37945952419968e-06	T-reg	SLC5A5
1.75466817702233e-10	0.108556597424761	0.285	0.183	3.44037789468769e-06	T-reg	EIF5A2
1.77399532005215e-10	-0.162262991511177	0.194	0.359	3.47827262402625e-06	T-reg	ART3
1.7967753061993e-10	-0.135956089557903	0.114	0.238	3.52293734286498e-06	T-reg	APOC1
1.79895871396725e-10	0.158145682136863	0.521	0.412	3.52721835047559e-06	T-reg	CERS4
1.80124613122929e-10	-0.101014754488868	0.103	0.209	3.53170328950126e-06	T-reg	C3orf20
1.80281887187784e-10	0.113833631564208	0.333	0.232	3.53478696209088e-06	T-reg	SOGA3
1.8260572994607e-10	0.161251854725032	0.659	0.553	3.58035054705259e-06	T-reg	RPA3
1.82831266658421e-10	-0.118819870432964	0.134	0.267	3.58477264537165e-06	T-reg	JADE3
1.83107863889434e-10	0.121893665000525	0.603	0.542	3.59019588728013e-06	T-reg	SAMHD1
1.86844233998311e-10	0.131318956899059	0.281	0.146	3.66345489600488e-06	T-reg	UCP3
1.90393166548671e-10	0.14182035635958	0.642	0.563	3.73303881651979e-06	T-reg	GNB2
1.95820839391328e-10	-0.102945198516322	0.079	0.177	3.83945919794578e-06	T-reg	KCNK3
1.97865278127652e-10	-0.111702257213908	0.189	0.306	3.87954450824888e-06	T-reg	FADS3
1.98893388308793e-10	-0.105147041336833	0.245	0.356	3.89970266457051e-06	T-reg	ATRIP.1
1.9915477935787e-10	-0.120900457860036	0.34	0.471	3.90482775886976e-06	T-reg	SOS2
1.99872696113256e-10	-0.108611580063006	0.069	0.183	3.91890395269262e-06	T-reg	ANXA3
2.01454951984376e-10	-0.158722533916615	0.488	0.614	3.94992724355767e-06	T-reg	UNC79
2.02325855042188e-10	0.138177391241193	0.571	0.488	3.96700303981219e-06	T-reg	OSBP2
2.02780701427215e-10	0.115711035322117	0.836	0.797	3.97592121288341e-06	T-reg	APOLD1
2.04487786871333e-10	-0.169498865970501	0.434	0.57	4.00939203718622e-06	T-reg	TSPAN18
2.05162975334594e-10	0.140513043214269	0.633	0.545	4.02263045738538e-06	T-reg	TMC8
2.0547436681504e-10	-0.16816508210305	0.258	0.418	4.0287359101425e-06	T-reg	GRIA1
2.057425356052e-10	-0.140915719061652	0.169	0.308	4.03399389561116e-06	T-reg	SHROOM2
2.07423708026035e-10	0.127538864008287	0.538	0.448	4.06695664326647e-06	T-reg	MTHFD2
2.09515077787153e-10	-0.16116126388824	0.2	0.357	4.10796213017271e-06	T-reg	CEMIP
2.09721112792535e-10	0.113691481313669	0.615	0.55	4.11200185852324e-06	T-reg	NAA50
2.09775410543235e-10	0.113139682669202	0.468	0.389	4.11306647452121e-06	T-reg	TRMT2A
2.11137310054669e-10	0.141895841816427	0.722	0.647	4.13976923824189e-06	T-reg	CCM2
2.11387995069318e-10	-0.164743748066244	0.502	0.641	4.14468441932412e-06	T-reg	ZCCHC24
2.14026320059491e-10	0.157983376563689	0.584	0.466	4.19641405740645e-06	T-reg	JMY
2.16710075471582e-10	-0.120219447685597	0.156	0.276	4.24903444977131e-06	T-reg	ITIH5
2.1851544105454e-10	-0.165461837994507	0.273	0.427	4.28443225275637e-06	T-reg	SYN2
2.19208429559049e-10	-0.107768882657879	0.238	0.345	4.29801967836427e-06	T-reg	C8orf58
2.19581032876296e-10	-0.126989389343099	0.175	0.302	4.30532531160553e-06	T-reg	SLC44A3
2.1981639830966e-10	0.125290646150255	0.613	0.54	4.3099401216575e-06	T-reg	PURA
2.20037454791608e-10	-0.140560337027951	0.253	0.393	4.31427437609906e-06	T-reg	PTPRF
2.20314287040271e-10	0.132185037017054	0.715	0.674	4.31970222599859e-06	T-reg	LEPROTL1
2.20462292154107e-10	-0.180058937686529	0.26	0.401	4.32260416226557e-06	T-reg	RUFY4
2.21735066983199e-10	0.11133869817654	0.453	0.386	4.34755945833958e-06	T-reg	MTRR
2.31218026406222e-10	0.161342035774573	0.509	0.374	4.53349184374679e-06	T-reg	OPTN
2.31681047339563e-10	-0.225785276487489	0.493	0.647	4.54257029518682e-06	T-reg	CFAP61
2.31923217868557e-10	0.129237367602545	0.651	0.572	4.5473185327488e-06	T-reg	SERPINI1
2.35167578338685e-10	-0.109522728107403	0.128	0.242	4.6109307084866e-06	T-reg	ZNF22
2.35398927395025e-10	0.104221744933511	0.368	0.29	4.61546676943426e-06	T-reg	WDR5B
2.36365027376783e-10	0.103989493943272	0.436	0.363	4.63440909177659e-06	T-reg	ODF2L
2.3658059967744e-10	-0.162086725995855	0.363	0.518	4.63863581787557e-06	T-reg	FRMD6
2.38465599628595e-10	-0.135509848101186	0.074	0.216	4.67559501191787e-06	T-reg	PON2
2.41056724894672e-10	0.111306714957924	0.535	0.45	4.72639920500983e-06	T-reg	ORMDL2
2.4275997218386e-10	0.106623610944526	0.719	0.677	4.75979477460895e-06	T-reg	STT3B
2.43495460150532e-10	-0.130181576304533	0.181	0.302	4.77421548717148e-06	T-reg	SLC22A15
2.44886326619312e-10	0.143758748483592	0.742	0.668	4.80148620602485e-06	T-reg	ARNTL
2.49471814361736e-10	0.132943649045299	0.719	0.654	4.89139386419055e-06	T-reg	MATN1
2.54630378798842e-10	0.13557409167984	0.588	0.506	4.99253783710889e-06	T-reg	KBTBD3
2.54997731271652e-10	-0.123535914017227	0.107	0.243	4.99974051704328e-06	T-reg	FNBP1L
2.5715521781999e-10	0.128571874629796	0.663	0.587	5.04204235579655e-06	T-reg	NCOA3
2.62199604859475e-10	-0.13187497975646	0.12	0.235	5.14094765247972e-06	T-reg	FAT1
2.62398634690121e-10	0.125591771868596	0.742	0.691	5.1448500303692e-06	T-reg	MAP1LC3B
2.64057183865954e-10	-0.111589356188704	0.143	0.266	5.17736920405976e-06	T-reg	LTF
2.64806563858345e-10	0.13503743497305	0.528	0.442	5.19206229757057e-06	T-reg	PPP4R2
2.74840552611616e-10	0.108696227979646	0.71	0.647	5.38879871505596e-06	T-reg	NFATC3
2.76865201675416e-10	-0.157072093044968	0.153	0.311	5.42849600924988e-06	T-reg	SEC14L5
2.77567082359578e-10	-0.188202371227105	0.54	0.625	5.44225778382424e-06	T-reg	ACSL1
2.78028185227432e-10	0.12541482923968	0.676	0.598	5.45129862775426e-06	T-reg	ALG1L2
2.78322598752543e-10	0.12144051443141	0.423	0.332	5.45707119374112e-06	T-reg	GBP2
2.79398023025995e-10	-0.150407571419003	0.142	0.287	5.47815703747068e-06	T-reg	GUCY2C
2.80468915286793e-10	-0.166864802177865	0.365	0.478	5.49915402202815e-06	T-reg	PARVG
2.81904889691475e-10	0.139529119363025	0.585	0.508	5.52730917218076e-06	T-reg	FUBP1
2.87065585117978e-10	0.116568653542802	0.262	0.156	5.6284949274082e-06	T-reg	IL17REL
2.89505436128042e-10	-0.123515809834282	0.084	0.208	5.67633308616252e-06	T-reg	ANGPTL2
2.92786368328644e-10	0.166191839202294	0.467	0.343	5.74066232381973e-06	T-reg	DPP4
2.92977211934467e-10	0.133408597189352	0.607	0.524	5.7444041943991e-06	T-reg	SP100
2.93095663924021e-10	-0.14142472420874	0.101	0.252	5.74672668255828e-06	T-reg	CLDN16
2.936474310173e-10	-0.10825548812457	0.118	0.234	5.7575451799562e-06	T-reg	CREG2
2.95989379128778e-10	-0.161969041017329	0.368	0.5	5.80346375657794e-06	T-reg	DGKI
2.97631405452381e-10	0.12511210243929	0.418	0.324	5.83565896670483e-06	T-reg	CCDC163
2.99872849387848e-10	-0.153895720561995	0.107	0.257	5.87960695794753e-06	T-reg	DISP1
3.01775089143193e-10	0.101215513076426	0.679	0.636	5.91690417283059e-06	T-reg	NCK1
3.05218170845287e-10	0.115748358765001	0.315	0.199	5.98441267576354e-06	T-reg	LAX1
3.08703625491765e-10	-0.15688961702027	0.215	0.343	6.05275198501704e-06	T-reg	AKAP12
