p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.2799339601866e-12	0.330069399885368	0.985	0.574	1.03523665157379e-07	RADIL-high	ITGB3
5.35998856797248e-12	0.131078661331229	0.588	0.133	1.05093295852236e-07	RADIL-high	GREM1
5.54737535428363e-12	0.178283699948305	0.638	0.112	1.08767388571439e-07	RADIL-high	CTD-2105E13.6
5.84898635665822e-12	0.315296620362696	0.953	0.413	1.14681075494998e-07	RADIL-high	NUP88
5.88151621690736e-12	0.275649676907542	0.938	0.408	1.15318888464903e-07	RADIL-high	NBPF1
5.9376233062174e-12	0.269807399486897	0.962	0.481	1.16418980165004e-07	RADIL-high	ZNF652
6.04756990000514e-12	0.259017943782015	0.995	0.767	1.18574703029401e-07	RADIL-high	TK2
6.18662439841823e-12	0.277874224413346	0.925	0.341	1.21301144579786e-07	RADIL-high	TADA3
6.26224000558868e-12	0.199784178787225	0.999	0.865	1.22783739789577e-07	RADIL-high	KCNQ1
6.27781819510713e-12	0.187656073822332	0.926	0.422	1.23089181351466e-07	RADIL-high	PARD6A
6.37130718391814e-12	0.223482793045661	0.837	0.263	1.24922219955083e-07	RADIL-high	ARIH2
6.48808751770617e-12	0.204844669809569	0.943	0.469	1.27211931959665e-07	RADIL-high	PIP4K2B
6.53252082114427e-12	0.242955633105185	0.987	0.614	1.28083135740176e-07	RADIL-high	KPNB1
6.61707262157899e-12	0.365889763237367	0.971	0.46	1.29740942891299e-07	RADIL-high	KRBOX1
6.65158989284549e-12	0.32904428597559	0.919	0.341	1.30417723029021e-07	RADIL-high	EPN3
6.89831591380977e-12	0.25218079890337	0.991	0.678	1.35255280122068e-07	RADIL-high	NR3C2
7.33717641575982e-12	0.334607642986529	0.932	0.352	1.43860017983803e-07	RADIL-high	AP5Z1
7.40694403899279e-12	0.430747301269549	0.973	0.43	1.45227951772532e-07	RADIL-high	SMARCD3
7.55392176548024e-12	0.245213927208979	0.725	0.135	1.48109744055771e-07	RADIL-high	NYNRIN
7.57122882925713e-12	0.31768333028001	0.988	0.623	1.48449083655244e-07	RADIL-high	LRIG1
7.60310395043855e-12	0.206312139663703	0.99	0.659	1.49074059156249e-07	RADIL-high	AC069368.3
7.8696736846993e-12	0.211478384131799	0.996	0.767	1.54300691935899e-07	RADIL-high	PIPOX
7.97366845144095e-12	0.279665128308674	0.983	0.567	1.56339717327403e-07	RADIL-high	PLEKHH2
8.40870425531497e-12	0.30775306624793	0.883	0.259	1.64869464333961e-07	RADIL-high	CLDN7
8.51017209279174e-12	0.151023311432913	0.896	0.418	1.66858944223368e-07	RADIL-high	MPL
8.66951241813782e-12	0.238111093473276	0.985	0.643	1.69983129982428e-07	RADIL-high	AC002310.11
8.81960107715840e-12	0.321628620631973	0.973	0.492	1.72925918319845e-07	RADIL-high	EFCAB5
9.24042795143595e-12	0.267091853228563	0.84	0.258	1.81177070843805e-07	RADIL-high	IL17RB
9.49832008697074e-12	0.270075869914226	0.965	0.472	1.86233561945235e-07	RADIL-high	SLC25A48
9.82652383677183e-12	0.218009782915914	0.994	0.711	1.92668652867585e-07	RADIL-high	CLDN4
9.85907760251539e-12	0.386461888718016	0.979	0.461	1.93306934552519e-07	RADIL-high	PPARG
1.01874555019765e-11	0.20190351385796	0.882	0.346	1.99745440027253e-07	RADIL-high	DYNLL2
1.02494566068936e-11	0.326805501315942	0.985	0.578	2.00961095691362e-07	RADIL-high	SESTD1
1.04139734835217e-11	0.175565012670935	0.767	0.23	2.0418677809141e-07	RADIL-high	MANF
1.04194682883793e-11	0.312947405872369	0.99	0.628	2.04294514730252e-07	RADIL-high	MACC1
1.0584793568039e-11	0.19997667047519	0.856	0.304	2.07536047488542e-07	RADIL-high	CCR7
1.06069592845029e-11	0.24162442836662	0.921	0.36	2.07970650691248e-07	RADIL-high	MIS12
1.09337700921511e-11	0.274033256401789	0.862	0.249	2.14378430196807e-07	RADIL-high	MKRN2OS
1.14131977588442e-11	0.188780081078039	0.84	0.296	2.23778568457658e-07	RADIL-high	CCS
1.14607659207436e-11	0.277667343558791	0.977	0.54	2.2471123740802e-07	RADIL-high	TTC19
1.1502291041022e-11	0.317228521693894	0.974	0.513	2.25525420441318e-07	RADIL-high	CTNS
1.18525659460821e-11	0.364797371239633	0.966	0.454	2.32393260504833e-07	RADIL-high	TFEC
1.19543339825934e-11	0.24666359602952	0.788	0.203	2.34388626396709e-07	RADIL-high	ALS2CL
1.19638665287864e-11	0.209946188446866	0.997	0.88	2.34575531029915e-07	RADIL-high	ANKRD11
1.21873025072922e-11	0.251308684071943	0.978	0.568	2.38956440260478e-07	RADIL-high	KDM8
1.32034289033677e-11	0.253977592428155	0.916	0.361	2.58879630508331e-07	RADIL-high	ARHGEF40
1.40193416013071e-11	0.216046732980243	0.696	0.137	2.74877230776829e-07	RADIL-high	ARHGDIB
1.42907679296707e-11	0.197549455061092	0.606	0.094	2.80199086797052e-07	RADIL-high	BVES
1.43735429110229e-11	0.320315380887968	0.943	0.373	2.81822055856426e-07	RADIL-high	CYP3A43
1.44159955575816e-11	0.184548952452685	0.927	0.429	2.82654424897502e-07	RADIL-high	ACD
1.4887177859167e-11	0.166723027378718	0.673	0.148	2.91892896284687e-07	RADIL-high	ZNF287
1.50313967497948e-11	0.195926814636235	0.685	0.151	2.94720596073226e-07	RADIL-high	FAM171A2
1.56698239726567e-11	0.261335014289263	0.803	0.177	3.0723823863188e-07	RADIL-high	ABCA8
1.60586335317544e-11	0.332291292058467	0.982	0.469	3.14861627657109e-07	RADIL-high	C1QTNF1
1.63635594132379e-11	0.36764271240964	0.965	0.443	3.20840309415355e-07	RADIL-high	CPD
1.64827930792074e-11	0.133915047120557	0.488	0.062	3.2317812390402e-07	RADIL-high	ZNF880
1.6845975085375e-11	0.204829731908377	0.635	0.109	3.30299033498948e-07	RADIL-high	NPY1R
1.69464650347442e-11	0.281135183144839	0.952	0.44	3.32269339936229e-07	RADIL-high	PKDCC
1.7036931440186e-11	0.179854482928469	0.866	0.317	3.34043114747727e-07	RADIL-high	RP11-1099M24.7
1.71413969963926e-11	0.19509735172539	0.928	0.433	3.3609137090827e-07	RADIL-high	TOP3A
1.71780874596065e-11	0.312801081370661	0.88	0.242	3.36810760820505e-07	RADIL-high	GADL1
1.72407387656993e-11	0.268865227700842	0.83	0.215	3.38039164979066e-07	RADIL-high	MKRN2
1.84855735551299e-11	0.222029113438931	0.98	0.58	3.62446640695431e-07	RADIL-high	PPP1R14C
1.98537400489225e-11	0.281108090867423	0.936	0.393	3.89272281139224e-07	RADIL-high	TINAG
2.01717875824987e-11	0.266003993982473	0.982	0.556	3.95508239130052e-07	RADIL-high	ACBD4
2.07653744918908e-11	0.268664870180114	0.971	0.519	4.07146697662502e-07	RADIL-high	RPL23A
2.09625094583725e-11	0.261165122164111	0.992	0.649	4.1101192295031e-07	RADIL-high	EEF1E1-BLOC1S5
2.11593389017198e-11	0.282168361178836	0.985	0.598	4.1487115784602e-07	RADIL-high	FAM188B
2.13795496547027e-11	0.273646918442985	0.838	0.227	4.19188830079757e-07	RADIL-high	NATD1
2.15649426160085e-11	0.262140958479443	0.971	0.517	4.22823829872079e-07	RADIL-high	CCDC102A
2.22499328708322e-11	0.26706577191762	0.93	0.397	4.36254433798407e-07	RADIL-high	ALOXE3
2.23362088436404e-11	0.222921541777528	0.989	0.655	4.37946046797258e-07	RADIL-high	ANXA11
2.25380400987633e-11	0.203327455978597	0.903	0.398	4.41903352216453e-07	RADIL-high	RAB11FIP2
2.2574939314639e-11	0.18462518531168	0.924	0.427	4.42626835142127e-07	RADIL-high	PSMD3
2.2825276871374e-11	0.269876350626147	0.996	0.748	4.47535203617029e-07	RADIL-high	C1QTNF3-AMACR
2.39870975619372e-11	0.203110389212463	0.979	0.591	4.70315021896904e-07	RADIL-high	VARS2
2.40444300014153e-11	0.280078698380761	0.901	0.313	4.71439139037751e-07	RADIL-high	MSL1
2.50210082853451e-11	0.265297893455644	0.764	0.149	4.90586909450761e-07	RADIL-high	PLPP2
2.64825107050154e-11	0.227631358855206	0.972	0.567	5.19242587393236e-07	RADIL-high	CRK
2.65758869166195e-11	0.186661354549218	0.64	0.108	5.21073414774158e-07	RADIL-high	HIST1H3F
2.68694050637151e-11	0.370511603413335	0.978	0.495	5.26828425084263e-07	RADIL-high	MTMR2
2.72741740259704e-11	0.246757309757484	0.795	0.199	5.34764730127202e-07	RADIL-high	NOTUM
2.72784047690083e-11	0.218483007025043	0.999	0.842	5.34847682305946e-07	RADIL-high	BCAR1
2.77077364836457e-11	0.236159619084745	0.974	0.542	5.43265589234841e-07	RADIL-high	FDFT1
2.84437578298479e-11	0.218603143937137	0.822	0.228	5.57696759769828e-07	RADIL-high	HIST1H2BI
2.89041656065227e-11	0.365678836275248	0.985	0.567	5.66723975047091e-07	RADIL-high	GLI3
2.90789934499595e-11	0.252972522673177	0.797	0.194	5.70151824573356e-07	RADIL-high	PITX3
2.91408328342441e-11	0.249039727676048	0.892	0.325	5.71364309381025e-07	RADIL-high	NT5DC2
2.92419539437544e-11	0.108023738594201	1	0.954	5.73346990975193e-07	RADIL-high	ZMIZ1
2.93289311494396e-11	0.155615026804275	0.894	0.392	5.75052353047063e-07	RADIL-high	NUDT7
3.00233401917136e-11	0.237209751901484	0.976	0.539	5.88667631138929e-07	RADIL-high	NME1-NME2
3.3059340640857e-11	0.250748597524294	0.995	0.738	6.48194491945284e-07	RADIL-high	LMTK2
3.34868667292014e-11	0.298980489863345	0.977	0.566	6.56576995959451e-07	RADIL-high	VPS4A
3.37315547046929e-11	0.217066242383724	0.903	0.359	6.61374593094914e-07	RADIL-high	RRP9
3.37424159129911e-11	0.218982663147606	0.906	0.359	6.61587548806017e-07	RADIL-high	PARP3
3.49385728159787e-11	0.191696028107389	0.994	0.77	6.85040597202894e-07	RADIL-high	FRMD3
3.51446114139221e-11	0.317024893946265	0.924	0.338	6.8908039599277e-07	RADIL-high	PCBP4
3.51551354724623e-11	0.355813229779742	0.899	0.254	6.89286741208569e-07	RADIL-high	SAMD13
3.53338219602268e-11	0.189932676438912	0.635	0.121	6.92790247174167e-07	RADIL-high	GCM1
3.58932756275962e-11	0.316736288948391	0.992	0.676	7.03759455230278e-07	RADIL-high	RP11-290H9.2
3.62772089604354e-11	0.184704718339297	0.549	0.056	7.11287236087257e-07	RADIL-high	TNNI3
3.65656530296176e-11	0.248280149092863	0.926	0.394	7.16942758951713e-07	RADIL-high	ZSWIM7
3.7093278462027e-11	0.288206512440683	0.979	0.554	7.27287910804964e-07	RADIL-high	NAA60
3.90926324044888e-11	0.232871837657535	0.938	0.405	7.66489243554812e-07	RADIL-high	FOXQ1
3.99573379551571e-11	0.295382949648492	0.907	0.311	7.83443525286765e-07	RADIL-high	TUSC2
4.00021082038834e-11	0.280937978960395	0.894	0.302	7.84321335553542e-07	RADIL-high	C16orf86
4.09623850839413e-11	0.216042246181377	0.959	0.534	8.03149484340836e-07	RADIL-high	PHF23
4.15627113506156e-11	0.444654455578536	0.982	0.496	8.1492008145152e-07	RADIL-high	EDIL3
4.34682676137859e-11	0.190901615806762	0.988	0.661	8.522823231035e-07	RADIL-high	SMG1
4.55562613332454e-11	0.190549115732349	0.993	0.745	8.93221615960943e-07	RADIL-high	FBXO31
4.68122330325513e-11	0.268061656005551	0.983	0.591	9.17847453069233e-07	RADIL-high	SETD5
4.86519940741889e-11	0.238662614816479	0.771	0.171	9.53919647812621e-07	RADIL-high	C17orf51
4.89690925938015e-11	0.157964987224854	0.986	0.666	9.60136998486666e-07	RADIL-high	IRX5
5.06223527613837e-11	0.205485119450419	0.765	0.203	9.9255247059245e-07	RADIL-high	KRBA2
5.28047078119401e-11	0.17923274957249	0.968	0.541	1.03534190606871e-06	RADIL-high	SNX7
5.34961267716855e-11	0.176110731389448	0.742	0.199	1.04889855761244e-06	RADIL-high	CYP17A1
5.36210356377498e-11	0.240338300283799	0.895	0.334	1.05134764574936e-06	RADIL-high	RASSF1
5.48180268866289e-11	0.306979910119611	0.984	0.604	1.07481705316613e-06	RADIL-high	MYO15B
5.49245787544679e-11	0.259549706334681	0.996	0.779	1.07690621563885e-06	RADIL-high	ADCY9
5.57952674730103e-11	0.247398617077511	0.99	0.673	1.09397780934331e-06	RADIL-high	WDR59
6.01648754207893e-11	0.219477335628166	0.912	0.382	1.17965271237541e-06	RADIL-high	MEX3B
6.08447465585404e-11	0.23162413237046	0.734	0.159	1.1929829457733e-06	RADIL-high	AKR1C2
6.1405803078694e-11	0.264893362073941	0.707	0.107	1.20398358096395e-06	RADIL-high	SLC16A11
6.17702408971251e-11	0.198672184727829	0.717	0.216	1.21112911326993e-06	RADIL-high	CACNG8
6.61841313206777e-11	0.245471659341592	0.876	0.288	1.29767226280453e-06	RADIL-high	CCDC51
6.67270382265466e-11	0.156077033556588	0.475	0.04	1.3083170385079e-06	RADIL-high	CCR2
6.98331640998857e-11	0.228727685316511	0.899	0.341	1.36921884850646e-06	RADIL-high	BECN1
7.13048304027641e-11	0.327387282927321	0.942	0.393	1.39807380970699e-06	RADIL-high	CHDH
7.36382701383133e-11	0.247897235864425	0.863	0.274	1.44382556260191e-06	RADIL-high	FLRT3
7.4446245351444e-11	0.233822722169797	0.929	0.402	1.45966753260576e-06	RADIL-high	CALM1
7.71927944278007e-11	0.265888424927246	0.72	0.124	1.51351912034589e-06	RADIL-high	PRR15
7.95252140190326e-11	0.205892870065593	0.999	0.907	1.55925087127117e-06	RADIL-high	FARP1
8.15247332188023e-11	0.34549234179748	0.983	0.562	1.59845544422106e-06	RADIL-high	PLS1
8.15863430002776e-11	0.235937859449554	0.82	0.237	1.59966342720644e-06	RADIL-high	SLC12A1
8.16985918516399e-11	0.326545658763513	0.92	0.317	1.6018642904351e-06	RADIL-high	SECTM1
8.32838525952567e-11	0.237370045277034	0.929	0.393	1.6329464978352e-06	RADIL-high	ZNF319
8.36416308774924e-11	0.246650864581398	0.927	0.369	1.63996145661499e-06	RADIL-high	ITGAL
8.90232584908925e-11	0.261362905353306	0.906	0.331	1.74547902923093e-06	RADIL-high	PSMC5
8.94755724658912e-11	0.202272961783909	0.575	0.061	1.75434754933873e-06	RADIL-high	PNMT
9.12751563859e-11	0.391556050194061	0.975	0.561	1.78963199125834e-06	RADIL-high	PAPPA
9.37062242929037e-11	0.219410980500916	0.864	0.294	1.83729793971096e-06	RADIL-high	PDCD6IP
9.57384207699502e-11	0.211606692694598	0.972	0.567	1.87714321603641e-06	RADIL-high	SCOC
9.57897503681992e-11	0.230534908873904	0.995	0.796	1.87814963546928e-06	RADIL-high	GPRC5C
9.89528207747318e-11	0.269051352702112	0.939	0.408	1.94016795693017e-06	RADIL-high	PRPF8
1.03595830086292e-10	0.210341953046274	0.879	0.343	2.03120344050193e-06	RADIL-high	CDKN1C
1.03804704511878e-10	0.203374395153081	0.667	0.128	2.03529884136439e-06	RADIL-high	AC009014.3
1.11417728634681e-10	0.322675807004046	0.995	0.682	2.18456740534019e-06	RADIL-high	CHCHD3
1.11897796999517e-10	0.339623291056524	0.969	0.45	2.19398010576953e-06	RADIL-high	LMCD1
1.13947825063403e-10	0.190749528823735	0.605	0.092	2.23417500601814e-06	RADIL-high	UMOD
1.14529152043588e-10	0.223272283116788	0.709	0.124	2.24557308411863e-06	RADIL-high	MARCKSL1
1.18523819523564e-10	0.218181844268318	0.966	0.513	2.32389652939851e-06	RADIL-high	TNFAIP1
1.20293247722565e-10	0.340437029819004	0.972	0.483	2.35858970809633e-06	RADIL-high	SLCO2A1
1.25682457405262e-10	0.251430154543978	0.885	0.305	2.46425594234497e-06	RADIL-high	C17orf105
1.38409110143225e-10	0.174240990724635	0.829	0.301	2.71378742257822e-06	RADIL-high	CANT1
1.46587878714846e-10	0.144097502689104	0.996	0.808	2.87414853796198e-06	RADIL-high	INPP5A
1.46611722912706e-10	0.204630365816801	0.878	0.322	2.87461605114942e-06	RADIL-high	TCTA
1.48331016943677e-10	0.244442593120468	0.991	0.664	2.90832624921468e-06	RADIL-high	TNFRSF19
1.48382820659718e-10	0.186138553148809	0.842	0.292	2.9093419646751e-06	RADIL-high	TMEM256-PLSCR3
1.49271463175442e-10	0.305661306022606	0.988	0.64	2.92676557848088e-06	RADIL-high	PRR5
1.52851812348146e-10	0.234520016189537	0.944	0.444	2.99696548471009e-06	RADIL-high	PMP22
1.53236247077386e-10	0.287829932916088	0.935	0.406	3.00450309644631e-06	RADIL-high	SARM1
1.54599496935316e-10	0.22758093001227	0.963	0.542	3.03123233641074e-06	RADIL-high	RP3-403A15.5
1.55986755617952e-10	0.272560222964545	0.961	0.497	3.05843231740118e-06	RADIL-high	GPAT3
1.57622678404239e-10	0.125608946827345	0.993	0.758	3.09050785547192e-06	RADIL-high	PER1
1.62671449604711e-10	0.14107479900521	0.515	0.086	3.18949911239956e-06	RADIL-high	HPDL
1.64124424350374e-10	0.233165993986098	0.978	0.587	3.21798758823778e-06	RADIL-high	EPHA2
1.68299804373883e-10	0.236472814251993	0.98	0.596	3.29985426435872e-06	RADIL-high	UXS1
1.74150527898268e-10	0.222560106275003	0.972	0.548	3.41456940050135e-06	RADIL-high	RP11-318A15.7
1.82996711689346e-10	0.208895515928182	0.943	0.453	3.588016526093e-06	RADIL-high	UTP18
1.86284369013581e-10	0.328749253137216	0.997	0.706	3.65247762324929e-06	RADIL-high	TANGO6
1.89200691772776e-10	0.313488728684856	0.972	0.507	3.70965796358881e-06	RADIL-high	PIP5K1B
1.89216383704126e-10	0.325121594975572	0.953	0.44	3.7099656352868e-06	RADIL-high	DAG1
1.9180756916256e-10	0.213569651985263	0.943	0.463	3.76077100857032e-06	RADIL-high	HEXIM2
1.96557425307662e-10	0.238688985874806	0.989	0.698	3.85390143800733e-06	RADIL-high	MCRIP2
1.98303954998552e-10	0.278574008024235	0.931	0.386	3.88814564565661e-06	RADIL-high	DUSP3
1.98388447894895e-10	0.24758711807306	0.945	0.427	3.88980229787521e-06	RADIL-high	TMEM139
1.9878101723439e-10	0.293706286972009	0.969	0.481	3.89749940491469e-06	RADIL-high	FAHD1
1.99786136501561e-10	0.380754823324941	0.995	0.635	3.91720677838611e-06	RADIL-high	STXBP6
2.04991522356586e-10	0.174788113523683	0.815	0.263	4.01926877884558e-06	RADIL-high	DPY19L2
2.07695337682142e-10	0.227916626438234	0.972	0.534	4.07228248593376e-06	RADIL-high	SLC25A30
2.25230196016265e-10	0.192053301708178	0.999	0.856	4.41608845329091e-06	RADIL-high	KIFC3
2.30691376164452e-10	0.237314348304384	0.913	0.389	4.52316581245641e-06	RADIL-high	SOCS7
2.31096764203879e-10	0.235968589066532	0.958	0.501	4.53111425574545e-06	RADIL-high	SOGA3
2.37146413159685e-10	0.315160529933509	0.847	0.202	4.64972972282195e-06	RADIL-high	TBX2
2.37584059334723e-10	0.201491428712064	0.798	0.231	4.65831065137591e-06	RADIL-high	EIF1B
2.4055785454656e-10	0.197906608125336	0.922	0.415	4.7166178540944e-06	RADIL-high	CYP51A1
2.42089725462828e-10	0.245834307449207	0.955	0.485	4.74665324714966e-06	RADIL-high	ATXN7L3
2.47149260238827e-10	0.243793726554157	0.997	0.756	4.84585554550268e-06	RADIL-high	ROR1
2.50816642849183e-10	0.212940739794106	0.916	0.395	4.91776191634393e-06	RADIL-high	EZH1
2.52810946294459e-10	0.264801647987083	0.935	0.424	4.95686422399546e-06	RADIL-high	SLC16A13
2.53751324420926e-10	0.180439410938679	0.98	0.631	4.97530221792109e-06	RADIL-high	MAP3K3
2.54083630600572e-10	0.298125283352876	0.984	0.556	4.98181774518542e-06	RADIL-high	PPP1R9B
2.59365482831331e-10	0.216080221142585	0.885	0.322	5.0853790218739e-06	RADIL-high	WASF3
2.6222083938286e-10	0.222045376703806	0.982	0.592	5.14136399777973e-06	RADIL-high	SH2B1
2.6411885466115e-10	0.234846438137741	0.939	0.436	5.17857838334117e-06	RADIL-high	ADAMTS10
2.71996237465833e-10	0.304145604199003	0.972	0.516	5.33303022799258e-06	RADIL-high	GCNT2
2.77678221217366e-10	0.260819173076362	0.968	0.512	5.44443688340889e-06	RADIL-high	MTHFD1
2.77851113633209e-10	0.234750065536996	0.744	0.171	5.44782678500633e-06	RADIL-high	ANXA3
2.90832427521187e-10	0.260317514184695	0.91	0.375	5.70235140640792e-06	RADIL-high	WNK2
2.91301896535828e-10	0.284394024169886	0.944	0.413	5.71155628537797e-06	RADIL-high	RP11-166B2.1
2.99831009492967e-10	0.261448259393844	0.911	0.355	5.8787866031286e-06	RADIL-high	C17orf97
3.04085354137355e-10	0.276095769960113	0.905	0.326	5.96220153857112e-06	RADIL-high	TEX264
3.05196538124018e-10	0.137689190557759	0.847	0.345	5.98398852299762e-06	RADIL-high	ARPP19
3.0751750809625e-10	0.236555718649514	0.987	0.758	6.02949578124317e-06	RADIL-high	RHPN2
3.17619491263111e-10	0.197832193109115	0.856	0.313	6.22756536519582e-06	RADIL-high	RP11-438J1.1
3.1817409207032e-10	0.267030427688417	0.952	0.454	6.23843942322276e-06	RADIL-high	NDUFB2
3.18282646833195e-10	0.288999456773518	0.851	0.237	6.24056785645845e-06	RADIL-high	GAS1
3.18897648405793e-10	0.18848446894838	0.958	0.505	6.25262619229238e-06	RADIL-high	ELP5
3.19124129051595e-10	0.224369166922994	0.966	0.528	6.25706679831462e-06	RADIL-high	ATXN2L
3.28968655820729e-10	0.243227324421336	0.92	0.386	6.45008843467704e-06	RADIL-high	RTKN2
3.31015047636633e-10	0.244906718488652	0.815	0.223	6.49021203901147e-06	RADIL-high	GDF7
3.35892261972081e-10	0.242331434353955	0.777	0.181	6.58583958048658e-06	RADIL-high	LPCAT2
3.37313168027609e-10	0.201822545033727	0.829	0.288	6.61369928551733e-06	RADIL-high	IGFBP6
3.42766306886406e-10	0.224186722202769	0.994	0.708	6.72061897912176e-06	RADIL-high	AXIN1
3.45947881639154e-10	0.218365067176412	0.724	0.154	6.78300011529888e-06	RADIL-high	C11orf97
3.61972075138121e-10	0.265094716938824	0.967	0.486	7.09718647723313e-06	RADIL-high	INHBA
3.63556381209537e-10	0.294572503232883	0.985	0.624	7.12824996637539e-06	RADIL-high	FOXK2
3.71433877462237e-10	0.26117123898491	0.842	0.267	7.28270403540208e-06	RADIL-high	WNT11
3.74476338053129e-10	0.285024148303813	0.971	0.516	7.3423575602077e-06	RADIL-high	AMOTL1
3.74622854741778e-10	0.274997028426548	0.935	0.409	7.34523031292205e-06	RADIL-high	C17orf75
3.88384127996237e-10	0.134744974824632	0.438	0.035	7.61504759762222e-06	RADIL-high	ZNF677
3.92348177231001e-10	0.305981102516485	0.895	0.282	7.69277071096823e-06	RADIL-high	ANKRD18A
3.94897338598454e-10	0.26697990561141	0.957	0.427	7.74275211789988e-06	RADIL-high	ARHGAP45
3.99428333860482e-10	0.248117548917451	0.86	0.257	7.83159134200247e-06	RADIL-high	C17orf50
4.00023078355312e-10	0.291845533107395	0.996	0.77	7.8432524973126e-06	RADIL-high	ADAM12
4.01227275960074e-10	0.228534267800928	0.758	0.181	7.86686319974918e-06	RADIL-high	KCNG4
4.09855400697212e-10	0.213937568140448	0.969	0.541	8.03603484147024e-06	RADIL-high	SRSF2
4.15829509842716e-10	0.218910617428729	0.838	0.244	8.15316919948613e-06	RADIL-high	HIST1H3G
4.2858046572474e-10	0.273692280758111	0.88	0.29	8.40317719146497e-06	RADIL-high	ABHD14A
4.42464237589726e-10	0.211977644680132	0.927	0.413	8.67539630642175e-06	RADIL-high	FAM96B
4.51238276606234e-10	0.246066397090849	0.985	0.598	8.84742888941842e-06	RADIL-high	KCTD2
4.59331766841553e-10	0.256088886991598	0.748	0.139	9.00611795246234e-06	RADIL-high	B4GALNT2
4.70224125647821e-10	0.221424613565269	0.994	0.825	9.21968443157682e-06	RADIL-high	PTH2R
4.71077923316175e-10	0.231828620231794	0.973	0.568	9.23642484246023e-06	RADIL-high	MORN1
4.82735265486164e-10	0.259854747639864	0.823	0.23	9.46499035038722e-06	RADIL-high	EPHA1
4.86044350916281e-10	0.169021788079888	0.673	0.149	9.52987158841551e-06	RADIL-high	FRAT1
4.90467757483995e-10	0.295597409171259	0.948	0.433	9.61660132098869e-06	RADIL-high	PITPNA
5.00950567179614e-10	0.222275906999137	0.812	0.223	9.82213777069069e-06	RADIL-high	SYCE1L
5.01926463790194e-10	0.262960495879236	0.976	0.535	9.84127217553434e-06	RADIL-high	TFAP4
5.13939983141907e-10	0.192144587704032	0.893	0.364	1.00768212494634e-05	RADIL-high	GTF2H5
5.1871772990826e-10	0.202998753686886	0.889	0.37	1.01704985303112e-05	RADIL-high	CTD-2545G14.7
5.19054000560334e-10	0.230615352254152	0.992	0.674	1.01770917889865e-05	RADIL-high	VASN
5.22816469526913e-10	0.244199608679493	0.804	0.214	1.02508625180142e-05	RADIL-high	FBLN2
5.23054279019831e-10	0.218667990706507	0.983	0.593	1.02555252487418e-05	RADIL-high	ZNF263
5.32809074635861e-10	0.287156600430503	0.953	0.448	1.04467875263853e-05	RADIL-high	BEND7
5.4344420040986e-10	0.216233560200502	0.997	0.794	1.06553104374361e-05	RADIL-high	SPAG9
5.47807451517119e-10	0.289617254291767	0.977	0.534	1.07408607018962e-05	RADIL-high	TNFRSF12A
5.66031005388358e-10	0.116912315171524	0.992	0.751	1.10981699226495e-05	RADIL-high	SDR42E2
5.69298669667781e-10	0.289431721186302	0.986	0.599	1.11622390161762e-05	RADIL-high	BTBD7
6.06563511562134e-10	0.182090491497882	0.646	0.128	1.18928907711988e-05	RADIL-high	TFAP2C
6.21874092406204e-10	0.255133438000711	0.908	0.345	1.21930853298084e-05	RADIL-high	DCP1A
6.23135388347237e-10	0.199872819333192	0.704	0.143	1.22178155593243e-05	RADIL-high	GATA3
6.27350090050019e-10	0.259114691264437	0.924	0.38	1.23004532156107e-05	RADIL-high	ADAP2
6.36236568769199e-10	0.261943629174586	0.882	0.271	1.24746904038577e-05	RADIL-high	DKKL1
6.6315135451995e-10	0.257921951760527	0.854	0.294	1.30024086080727e-05	RADIL-high	RASL12
6.67654192233206e-10	0.183286279389766	0.693	0.151	1.30906957471165e-05	RADIL-high	LDHD
6.70661753980648e-10	0.215223576523671	0.989	0.657	1.31496650102986e-05	RADIL-high	CENPT
6.73166523441824e-10	0.292202147553311	0.951	0.44	1.31987760251238e-05	RADIL-high	PTK7
6.83207726272659e-10	0.278514474252581	0.976	0.545	1.3395653889028e-05	RADIL-high	YWHAE
6.84138539019658e-10	0.250434875817228	0.973	0.521	1.34139043345584e-05	RADIL-high	GLYAT
6.84661183877679e-10	0.152640474852209	0.663	0.163	1.34241518322896e-05	RADIL-high	NME6
6.92345384555092e-10	0.237348702526047	0.932	0.42	1.35748159549717e-05	RADIL-high	SNX11
7.20299357781857e-10	0.230334562482132	0.959	0.5	1.41229095080289e-05	RADIL-high	MTMR10
7.21604171274264e-10	0.199474774144581	0.934	0.414	1.41484929861745e-05	RADIL-high	ELAC2
7.21684836207917e-10	0.201878065079705	0.956	0.492	1.41500745835286e-05	RADIL-high	LRRD1
7.26235596472471e-10	0.370288148414344	0.915	0.346	1.42393013400357e-05	RADIL-high	LINC01314
7.46779355394309e-10	0.193560358943751	0.983	0.606	1.46421028212162e-05	RADIL-high	DOK4
7.52386676254011e-10	0.256351992696605	0.897	0.334	1.47520455613124e-05	RADIL-high	FKBP10
7.92966487584442e-10	0.211532998981289	0.96	0.504	1.55476939220682e-05	RADIL-high	FXR2
7.95594881893311e-10	0.236686963306105	0.985	0.634	1.55992288492821e-05	RADIL-high	RAB40B
8.00298376378737e-10	0.288660675719772	0.984	0.573	1.56914502656579e-05	RADIL-high	SHH
8.01323846844707e-10	0.255859680534944	0.782	0.185	1.57115566650842e-05	RADIL-high	ZBTB47
