p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	group
4.90547598826819e-98	1.34033083507352	0.149	0.052	2.29884830690613e-92	chr11-34302089-34303077	BAP1 pLOF
6.63352631393521e-98	-0.89696220190734	0.092	0.148	3.10866280297314e-92	chr7-100449964-100451092	BAP1 WT
6.70587733418232e-98	1.20570720833883	0.168	0.061	3.14256858924053e-92	chr12-47736710-47737743	BAP1 pLOF
6.87239838320874e-98	1.30324805254513	0.163	0.062	3.22060518192473e-92	chr20-31551254-31552090	BAP1 pLOF
6.97130625041626e-98	-0.460400827910955	0.328	0.367	3.26695627682632e-92	chr17-45893928-45896380	BAP1 WT
7.36201841761613e-98	-0.446004926200319	0.425	0.467	3.45005532902903e-92	chr19-35642968-35645354	BAP1 WT
7.93812914749904e-98	1.68831180530103	0.136	0.039	3.72003752426333e-92	chr11-78061077-78062303	BAP1 pLOF
8.18428355549839e-98	-0.55260284513682	0.259	0.306	3.83539261832966e-92	chr11-111735067-111736309	BAP1 WT
9.27533896288291e-98	1.44777950558239	0.144	0.047	4.34669282283685e-92	chr4-138953314-138954650	BAP1 pLOF
9.55495675940484e-98	-0.43726830843392	0.485	0.53	4.47772983120313e-92	chr5-108747062-108749822	BAP1 WT
1.02425067215607e-97	-0.468021679891102	0.285	0.322	4.79993568241826e-92	chr17-43359706-43362469	BAP1 WT
1.12891380805644e-97	1.0852077927491	0.207	0.083	5.29041748955682e-92	chr1-24045764-24047513	BAP1 pLOF
1.2446647852196e-97	1.27304120753783	0.145	0.052	5.83286013632677e-92	chr11-120121071-120122482	BAP1 pLOF
1.29774405797327e-97	1.17364603644152	0.164	0.064	6.08160500143954e-92	chr8-10788060-10789830	BAP1 pLOF
1.67795496677897e-97	0.749965431783731	0.185	0.101	7.86338358126663e-92	chrX-136214014-136215067	BAP1 pLOF
1.81529989787895e-97	1.37201068451944	0.135	0.048	8.50702175843115e-92	chr2-15169295-15170607	BAP1 pLOF
1.85672335533596e-97	1.19231174337635	0.122	0.05	8.70114409287734e-92	chr11-297138-298708	BAP1 pLOF
1.85866596846789e-97	1.37339687355849	0.164	0.055	8.71024774137138e-92	chr1-234921323-234921995	BAP1 pLOF
2.0238387830953e-97	0.739528649879287	0.266	0.137	9.48429545083167e-92	chr1-6259601-6261613	BAP1 pLOF
2.07927219045025e-97	1.78401155809573	0.108	0.03	9.74407247338512e-92	chr2-184645723-184647015	BAP1 pLOF
2.09117476759227e-97	-0.667785215143108	0.21	0.281	9.79985140162e-92	chr9-131372492-131374216	BAP1 WT
2.12500820717473e-97	0.91703659721496	0.214	0.097	9.95840471120086e-92	chr4-153110385-153111236	BAP1 pLOF
2.18453384947355e-97	1.28568651500337	0.133	0.049	1.02373591334494e-91	chr5-145660967-145662372	BAP1 pLOF
2.2921711910259e-97	-0.495207949557849	0.148	0.172	1.07417789307927e-91	chr14-49597640-49600255	BAP1 WT
2.45026863739119e-97	-0.473021901045326	0.363	0.407	1.14826694127199e-91	chr7-12210123-12212337	BAP1 WT
2.49787518749847e-97	1.62075860339552	0.11	0.032	1.17057675124222e-91	chr20-3068925-3069427	BAP1 pLOF
2.5845738253546e-97	-0.874417987711848	0.105	0.158	1.2112062472021e-91	chr7-27179567-27180379	BAP1 WT
2.87338787888636e-97	1.47622569722633	0.112	0.036	1.34655288829464e-91	chr1-3351567-3354300	BAP1 pLOF
3.03433680057951e-97	-0.682347915993988	0.252	0.326	1.42197822051878e-91	chr11-118145024-118147128	BAP1 WT
3.12943280311961e-97	1.65803849861014	0.114	0.032	1.46654296509314e-91	chr2-150520797-150521609	BAP1 pLOF
3.32414234845282e-97	-0.442140060289549	0.326	0.368	1.5577895046131e-91	chr9-136544399-136547511	BAP1 WT
3.53068520670968e-97	1.41409200424299	0.121	0.042	1.65458147773515e-91	chr17-21336735-21338607	BAP1 pLOF
3.53132400194185e-97	1.60398201557628	0.117	0.034	1.65488083570601e-91	chr2-31703819-31705269	BAP1 pLOF
3.95992011918088e-97	1.73134336571459	0.113	0.031	1.85573340553162e-91	chr2-67322387-67323006	BAP1 pLOF
4.06979901585848e-97	1.61392029318941	0.142	0.041	1.90722584300274e-91	chr8-142374354-142375633	BAP1 pLOF
4.1888886792974e-97	0.66065711766502	0.297	0.167	1.96303471289046e-91	chr15-58545889-58547773	BAP1 pLOF
4.22188804634051e-97	1.07039990276047	0.203	0.084	1.97849917326851e-91	chr4-57489960-57491627	BAP1 pLOF
5.00904871375317e-97	1.1686146307116	0.147	0.057	2.34738548967744e-91	chr7-5591497-5592180	BAP1 pLOF
5.12202015268375e-97	-0.653182820147617	0.146	0.19	2.40032718213203e-91	chr9-128946633-128948679	BAP1 WT
5.16268198182714e-97	0.536868355739388	0.319	0.189	2.41938249446167e-91	chr10-98267769-98269909	BAP1 pLOF
5.30815881912045e-97	1.55244303269094	0.146	0.044	2.4875571592456e-91	chr8-98382026-98383481	BAP1 pLOF
5.63631561375991e-97	-0.591558058891386	0.398	0.467	2.64134094976069e-91	chr7-25124313-25125931	BAP1 WT
6.98099423024039e-97	0.830013780504957	0.259	0.128	3.27149634512332e-91	chr3-136994466-136996602	BAP1 pLOF
7.91121533747875e-97	1.49602895880728	0.108	0.035	3.70742493238733e-91	chr7-132755955-132756879	BAP1 pLOF
8.69092102819977e-97	-0.674495867131196	0.273	0.342	4.07281763052423e-91	chr7-2313663-2315062	BAP1 WT
9.49979122686392e-97	1.21083590006244	0.12	0.046	4.45187766285401e-91	chr2-9467620-9468024	BAP1 pLOF
9.60293339842728e-97	0.88219194720637	0.224	0.105	4.50021307557158e-91	chr19-41426678-41429249	BAP1 pLOF
9.60717656891391e-97	-0.379345802824267	0.423	0.444	4.50220154831356e-91	chr12-25384319-25387735	BAP1 WT
1.03899866510459e-96	1.83691622491752	0.102	0.025	4.86904905429297e-91	chr12-42038813-42040409	BAP1 pLOF
1.05744405311593e-96	0.675694650737769	0.435	0.265	4.95548949167664e-91	chr11-130179463-130182220	BAP1 pLOF
1.0838066667434e-96	-0.779452303555108	0.14	0.236	5.07903234429293e-91	chr9-120841823-120843982	BAP1 WT
1.09059089877489e-96	1.27198011804709	0.131	0.05	5.11082522301979e-91	chrX-151902037-151903700	BAP1 pLOF
1.24376443721656e-96	1.35173759881568	0.119	0.043	5.8286408444836e-91	chr5-153551450-153552145	BAP1 pLOF
1.25118268982109e-96	-0.50458638455444	0.199	0.235	5.86340492748169e-91	chr9-100426196-100428245	BAP1 WT
1.27183751983428e-96	-0.612165573488571	0.23	0.291	5.9601994508242e-91	chr9-96449241-96451526	BAP1 WT
1.28131644450634e-96	1.29759729875432	0.176	0.064	6.00462044072561e-91	chr5-150350440-150351331	BAP1 pLOF
1.40740692624999e-96	1.49720631476653	0.101	0.032	6.59551700441606e-91	chr13-44734134-44735098	BAP1 pLOF
1.4100839004478e-96	-0.627253772254308	0.13	0.168	6.60806208182954e-91	chr9-128190656-128192280	BAP1 WT
1.51767619776954e-96	-0.666076528503907	0.134	0.185	7.11227078884544e-91	chr5-4419238-4420773	BAP1 WT
1.60623006615684e-96	1.27776847462323	0.184	0.065	7.52725989673015e-91	chr1-206500929-206501765	BAP1 pLOF
1.65183761798672e-96	1.2299563715864	0.142	0.053	7.74099011079498e-91	chr7-139735998-139736538	BAP1 pLOF
1.77372244601769e-96	0.30864528082598	0.417	0.296	8.31217776154824e-91	chr10-132516272-132519166	BAP1 pLOF
1.85443491754692e-96	1.99708533746441	0.109	0.025	8.69041980975097e-91	chr12-44444922-44446294	BAP1 pLOF
1.95710886962936e-96	1.75485122985585	0.103	0.026	9.17157972465539e-91	chr1-180542005-180543142	BAP1 pLOF
2.21050877436538e-96	-0.74776656585896	0.093	0.131	1.03590851642208e-90	chr11-8018143-8020102	BAP1 WT
2.28447944922235e-96	1.41450532298757	0.158	0.051	1.07057331980962e-90	chr1-161082609-161084171	BAP1 pLOF
2.28903863910099e-96	1.46883256924504	0.145	0.045	1.07270988840326e-90	chr1-205491747-205492473	BAP1 pLOF
2.35461854553769e-96	-0.394087831582602	0.116	0.122	1.10344253437678e-90	chr11-129372614-129373590	BAP1 WT
2.61892796704914e-96	-0.491198288730754	0.249	0.288	1.22730559427027e-90	chr9-128127253-128128919	BAP1 WT
2.62577919026101e-96	1.7128201885644	0.116	0.031	1.23051627615283e-90	chr10-129102877-129103706	BAP1 pLOF
2.6385426725172e-96	-0.560827350171483	0.23	0.283	1.23649761407906e-90	chr9-113274264-113276316	BAP1 WT
2.67093624538902e-96	-0.413708316272059	0.348	0.376	1.25167818174041e-90	chr7-55253907-55256080	BAP1 WT
2.96847578524404e-96	0.980022210855505	0.114	0.054	1.39111383876313e-90	chr21-31557370-31560143	BAP1 pLOF
3.54973676735489e-96	0.827910757076249	0.209	0.101	1.66350959154876e-90	chr16-85151432-85152840	BAP1 pLOF
3.79631293330079e-96	1.83001389609121	0.118	0.028	1.77906233361981e-90	chr1-184160927-184161684	BAP1 pLOF
3.88175724888889e-96	1.75267940972955	0.124	0.032	1.81910401778955e-90	chr1-246004259-246005825	BAP1 pLOF
4.56684368862616e-96	1.43562576779669	0.108	0.037	2.14015539095719e-90	chr4-138960678-138962002	BAP1 pLOF
4.67854521243982e-96	0.61518022155792	0.293	0.17	2.19250196436046e-90	chr16-58024677-58027021	BAP1 pLOF
5.00262690446007e-96	-0.772274050350937	0.099	0.139	2.34437604361022e-90	chr7-30468823-30470487	BAP1 WT
5.2375994734389e-96	0.842373285662039	0.297	0.147	2.4544910036382e-90	chr5-136628785-136630311	BAP1 pLOF
5.80102539345371e-96	1.36453273631747	0.104	0.038	2.71852872910882e-90	chr21-38853225-38854074	BAP1 pLOF
5.94636498175641e-96	1.64179590157572	0.128	0.036	2.78663907503553e-90	chr1-157231708-157233577	BAP1 pLOF
6.21210645909859e-96	1.41259097805162	0.128	0.042	2.91117323782091e-90	chr5-142839651-142840066	BAP1 pLOF
6.40392626432411e-96	-0.678654393715396	0.206	0.274	3.00106556132394e-90	chr9-129035772-129037604	BAP1 WT
6.6872276575856e-96	1.43817930233628	0.137	0.043	3.13382880994668e-90	chr21-45318406-45320174	BAP1 pLOF
7.71920887555599e-96	-0.567989921633745	0.263	0.314	3.61744513614293e-90	chr22-45308503-45310809	BAP1 WT
7.88476197410265e-96	1.09389860704295	0.131	0.055	3.69502811916175e-90	chr20-50817834-50818840	BAP1 pLOF
8.20209914530401e-96	1.63301898419183	0.114	0.033	3.84374152036467e-90	chr17-10620172-10621446	BAP1 pLOF
8.30995244161453e-96	-1.30397902265053	0.06	0.126	3.89428470276138e-90	chr11-88507503-88510015	BAP1 WT
9.58033994745468e-96	1.80131876891923	0.116	0.029	4.48962512923574e-90	chr10-30000600-30001655	BAP1 pLOF
1.06964499660259e-95	1.49677539972822	0.157	0.049	5.01266665112874e-90	chr1-206955412-206955926	BAP1 pLOF
1.09861338847531e-95	0.875043849094948	0.254	0.121	5.14842093627798e-90	chr21-38787243-38788547	BAP1 pLOF
1.12047359696194e-95	1.62737734541309	0.11	0.032	5.25086421270677e-90	chr10-4781580-4782833	BAP1 pLOF
1.20068814435031e-95	1.3494854824283	0.118	0.041	5.6267728439874e-90	chr1-14952565-14953341	BAP1 pLOF
1.2021253625528e-95	1.2251009002866	0.148	0.057	5.63350806527757e-90	chr22-27669107-27671156	BAP1 pLOF
1.22573428899419e-95	0.87958371479315	0.123	0.06	5.74414634117057e-90	chr16-56194133-56194734	BAP1 pLOF
1.25563832847105e-95	-0.46608319292364	0.204	0.226	5.88428534233061e-90	chr7-42887714-42889490	BAP1 WT
1.26111801313981e-95	-0.628651098120377	0.236	0.292	5.90996473379695e-90	chr14-34461275-34463144	BAP1 WT
1.26190587914673e-95	-0.445281606998259	0.393	0.43	5.91365690238652e-90	chr7-44747758-44750095	BAP1 WT
1.2696822181045e-95	-0.513253295771062	0.353	0.398	5.95009908188093e-90	chr7-32494864-32496430	BAP1 WT
1.27346622873158e-95	-0.488247351834568	0.399	0.445	5.96783205304251e-90	chr7-33061716-33063564	BAP1 WT
1.40920323213205e-95	1.35038042155542	0.116	0.042	6.60393501470808e-90	chr5-150294649-150295700	BAP1 pLOF
1.4208074260436e-95	-0.404890671807927	0.413	0.446	6.65831563259387e-90	chr5-118987351-118989252	BAP1 WT
1.43679629691135e-95	1.77863721521411	0.125	0.031	6.73324411825269e-90	chr22-44037217-44038360	BAP1 pLOF
1.606499210981e-95	-0.680262929764338	0.127	0.164	7.52852118742815e-90	chr14-34713388-34715428	BAP1 WT
1.77566051908999e-95	-0.693616289396245	0.172	0.224	8.32126013400625e-90	chr19-3374657-3376393	BAP1 WT
1.82445136580931e-95	1.51814997033829	0.113	0.037	8.54990819107849e-90	chr3-100354672-100355222	BAP1 pLOF
1.85853063046231e-95	1.29682613375262	0.132	0.044	8.70961350822922e-90	chr7-74534995-74536247	BAP1 pLOF
1.91006390021071e-95	1.52432983076619	0.144	0.044	8.95111335491843e-90	chr11-126841745-126843584	BAP1 pLOF
2.3489059748084e-95	-0.581037565694709	0.221	0.271	1.10076545806849e-89	chr9-128097785-128100553	BAP1 WT
2.51905171200115e-95	-0.614294002898541	0.154	0.2	1.18050068474339e-89	chr11-93196531-93198561	BAP1 WT
2.54842449739432e-95	0.566749122726527	0.298	0.177	1.1942656237894e-89	chr20-62352657-62353324	BAP1 pLOF
2.6681000468254e-95	-0.548603225601542	0.294	0.355	1.25034905684374e-89	chr13-112842283-112844544	BAP1 WT
2.93620902074364e-95	-0.749645988002002	0.128	0.199	1.37599269718207e-89	chr12-63667386-63669682	BAP1 WT
2.99056761647992e-95	0.762009104063356	0.302	0.156	1.40146671154337e-89	chr5-148267358-148270071	BAP1 pLOF
3.09434611221247e-95	1.44863041482695	0.125	0.041	1.45010032422002e-89	chr5-14675347-14676796	BAP1 pLOF
3.24181775486825e-95	-0.5783760199414	0.343	0.402	1.51920981264615e-89	chr7-30503900-30505528	BAP1 WT
3.32957624787915e-95	0.650241697815902	0.319	0.184	1.56033598746736e-89	chr12-111791174-111792843	BAP1 pLOF
3.39117420602094e-95	-0.696113587628332	0.089	0.113	1.58920257699339e-89	chr7-977298-978050	BAP1 WT
3.48894481084626e-95	1.59765630090529	0.1	0.029	1.63502071776207e-89	chr5-66324178-66324759	BAP1 pLOF
3.52526550030878e-95	0.879259884976799	0.227	0.106	1.6520416461442e-89	chr8-56681402-56682980	BAP1 pLOF
3.86861146111989e-95	-0.488784219113906	0.197	0.219	1.81294352041315e-89	chr12-113245565-113247431	BAP1 WT
4.2158972771442e-95	-0.385736928572881	0.439	0.469	1.97569172509081e-89	chr18-9473836-9476573	BAP1 WT
4.52379983247113e-95	-0.531018202805369	0.163	0.198	2.11998379169111e-89	chr8-22058730-22060855	BAP1 WT
4.85622244815734e-95	-0.654566456316836	0.166	0.225	2.27576666965753e-89	chr10-124417885-124419479	BAP1 WT
4.9332885218775e-95	-0.567815598164969	0.127	0.152	2.31188206671893e-89	chr2-185738078-185739330	BAP1 WT
5.14931184353163e-95	0.842487282014648	0.303	0.15	2.41311685992239e-89	chr1-221439058-221441255	BAP1 pLOF
5.49595929162085e-95	-0.55710092757327	0.249	0.294	2.57556590687299e-89	chr2-95206688-95208093	BAP1 WT
6.82596331788984e-95	0.886055707165008	0.283	0.137	3.1988443636994e-89	chr6-56953350-56956117	BAP1 pLOF
7.28273058277539e-95	-0.653582531494191	0.156	0.202	3.41289875027545e-89	chr14-80940906-80942655	BAP1 WT
7.48954612867879e-95	0.980124355353035	0.172	0.079	3.50981851273661e-89	chr5-177301686-177302101	BAP1 pLOF
7.65702388217443e-95	-0.94893171930075	0.081	0.128	3.58830344487952e-89	chr7-25893938-25895898	BAP1 WT
8.08139178025582e-95	1.14911580682265	0.169	0.071	3.7871745485895e-89	chr12-6997944-6999071	BAP1 pLOF
8.23336351084755e-95	1.01926132287624	0.179	0.077	3.85839290872498e-89	chr7-151801968-151802491	BAP1 pLOF
8.53944533850659e-95	-0.584357346311709	0.314	0.369	4.00183172953901e-89	chr7-28408348-28411567	BAP1 WT
9.2993680010844e-95	-0.506194126227699	0.114	0.146	4.35795352698018e-89	chr12-81077297-81079373	BAP1 WT
9.73813935597458e-95	1.39090983285172	0.143	0.049	4.56357450825101e-89	chr4-11598403-11599550	BAP1 pLOF
1.03574749813461e-94	1.25871448517935	0.12	0.047	4.85381314303325e-89	chr3-134426493-134428024	BAP1 pLOF
1.06641637995843e-94	-0.616280778382802	0.319	0.382	4.9975364172354e-89	chr7-815683-817564	BAP1 WT
1.17494907397347e-94	-0.750012317087096	0.127	0.178	5.50615209587114e-89	chr2-218366794-218368290	BAP1 WT
1.2806137383216e-94	-0.454921181377483	0.321	0.349	6.00132735575911e-89	chr7-55963776-55965321	BAP1 WT
1.39768442412032e-94	-0.602395367811534	0.349	0.427	6.54995453991082e-89	chr9-134024684-134026458	BAP1 WT
1.48529520574294e-94	-0.546713955025162	0.102	0.124	6.9605240697211e-89	chr7-90708632-90710777	BAP1 WT
1.52421961514691e-94	1.13592940685397	0.157	0.062	7.14293514026683e-89	chr3-195546093-195546526	BAP1 pLOF
1.56088683421465e-94	-0.403251793071675	0.473	0.506	7.31476836231176e-89	chr8-123415651-123417710	BAP1 WT
1.60895235340797e-94	1.68968725901983	0.123	0.033	7.54001732425224e-89	chr4-8113214-8113912	BAP1 pLOF
1.76516655979176e-94	1.56402172205016	0.119	0.036	8.27208239748652e-89	chr5-14667937-14668597	BAP1 pLOF
1.94027727940007e-94	1.03292113233486	0.132	0.058	9.09270201167976e-89	chr16-2096847-2097721	BAP1 pLOF
2.00899399172261e-94	1.79212557181934	0.105	0.026	9.41472845346974e-89	chr4-100340030-100341659	BAP1 pLOF
2.04971461828473e-94	1.49466772254539	0.118	0.037	9.60555711852153e-89	chr21-31353923-31355312	BAP1 pLOF
2.27824424536759e-94	1.58166647387904	0.136	0.038	1.06765132246237e-88	chr20-50277991-50279258	BAP1 pLOF
2.52298779857939e-94	0.952411509192218	0.245	0.111	1.18234524906046e-88	chr2-46228973-46231077	BAP1 pLOF
2.6982629822325e-94	1.00492789413044	0.223	0.098	1.26448428310063e-88	chr11-46380247-46382149	BAP1 pLOF
2.69904289336021e-94	-0.656566072234858	0.181	0.241	1.2648497720725e-88	chr11-67583384-67584701	BAP1 WT
2.70010683421855e-94	-0.605718948746625	0.25	0.306	1.26534836561301e-88	chr9-134434506-134435669	BAP1 WT
2.70019451419738e-94	-0.673790950773771	0.154	0.2	1.2653894549938e-88	chr14-90696664-90699142	BAP1 WT
2.71844299477571e-94	-0.811826228423056	0.122	0.18	1.27394122219875e-88	chr14-90827691-90829335	BAP1 WT
2.72229865927719e-94	1.30287213898603	0.175	0.063	1.27574809839841e-88	chr4-48738524-48740088	BAP1 pLOF
2.93912101323644e-94	1.24061518386865	0.159	0.06	1.37735734131198e-88	chr2-219273963-219274860	BAP1 pLOF
3.12467843886319e-94	1.50344121033638	0.118	0.037	1.46431493212602e-88	chr1-24459227-24460086	BAP1 pLOF
3.21588887623196e-94	-0.317127062467356	0.419	0.431	1.50705878817971e-88	chr12-96034474-96036761	BAP1 WT
3.92638932597548e-94	-0.61513809225198	0.183	0.225	1.84001990344257e-88	chr14-24270698-24272091	BAP1 WT
4.10177204316563e-94	-0.703186725217656	0.14	0.19	1.92220933081667e-88	chr9-128192548-128193424	BAP1 WT
4.112619558422e-94	1.12323271854016	0.16	0.066	1.92729279104374e-88	chr5-173035000-173036599	BAP1 pLOF
4.25261230337693e-94	-0.730769180605619	0.112	0.161	1.99289745111923e-88	chr10-122878794-122880386	BAP1 WT
4.2882792270939e-94	-0.946926337003124	0.077	0.12	2.00961200591379e-88	chr16-66978792-66979565	BAP1 WT
4.33538535660701e-94	1.37708320691014	0.139	0.046	2.03168730428139e-88	chr1-201466590-201466815	BAP1 pLOF
4.44894909280598e-94	-0.375401273705573	0.322	0.344	2.08490656441257e-88	chr2-156434619-156437785	BAP1 WT
4.72452063775482e-94	1.45875836376752	0.166	0.052	2.2140473819504e-88	chr10-49361751-49363251	BAP1 pLOF
5.42300554934701e-94	1.1627811748524	0.174	0.069	2.54137766758494e-88	chr10-69768845-69769932	BAP1 pLOF
5.42989111637514e-94	1.76635047427794	0.121	0.031	2.54460444397576e-88	chr15-89348606-89349648	BAP1 pLOF
5.49195247532503e-94	-0.642068004208731	0.212	0.265	2.57368819655909e-88	chr17-28317929-28319698	BAP1 WT
5.73674756004518e-94	-0.52530765645985	0.329	0.386	2.68840627231641e-88	chr7-36388559-36390936	BAP1 WT
5.75629779152835e-94	1.05270490295696	0.152	0.063	2.69756807774614e-88	chr8-21892717-21893675	BAP1 pLOF
5.7734904721167e-94	1.81603913616854	0.103	0.026	2.70562506645758e-88	chr1-201310610-201311788	BAP1 pLOF
6.21372009782618e-94	-0.461235838864024	0.271	0.307	2.91192943572419e-88	chr14-49891871-49894334	BAP1 WT
6.2597466046488e-94	1.58247983309171	0.129	0.041	2.93349879158996e-88	chr7-53504242-53505644	BAP1 pLOF
6.4899559616696e-94	1.38584694353887	0.137	0.045	3.04138157236126e-88	chr1-110594286-110595559	BAP1 pLOF
6.52811973299149e-94	-0.338166557950503	0.611	0.632	3.05926622235207e-88	chr20-35615503-35617879	BAP1 WT
6.93379216227978e-94	1.83152014334321	0.12	0.03	3.24937608721701e-88	chr15-98076196-98077643	BAP1 pLOF
7.25467307485562e-94	1.07255210267217	0.187	0.078	3.39975018839651e-88	chr11-1153242-1154401	BAP1 pLOF
7.60380107257474e-94	1.08746931602539	0.165	0.067	3.56336169283963e-88	chr16-88245028-88246074	BAP1 pLOF
8.05665417962978e-94	1.36097330076581	0.133	0.044	3.77558179154572e-88	chr1-14360505-14361767	BAP1 pLOF
8.40734943203048e-94	-0.56127339547186	0.341	0.405	3.93992775698301e-88	chr7-149713808-149715688	BAP1 WT
8.82838632985409e-94	-0.450449843217284	0.222	0.245	4.13723785737319e-88	chr5-54516851-54519040	BAP1 WT
9.90238346451874e-94	-0.783055444976965	0.104	0.152	4.64054406059395e-88	chr9-136727262-136729086	BAP1 WT
9.90623181135218e-94	1.13603522617288	0.133	0.056	4.64234750752216e-88	chr17-8015707-8017559	BAP1 pLOF
1.11860295632639e-93	-0.461387593938238	0.234	0.266	5.24209784820278e-88	chr9-83061907-83063386	BAP1 WT
1.17624903035177e-93	1.79334368442032	0.109	0.029	5.51224406844721e-88	chr12-45433109-45434364	BAP1 pLOF
1.19308367528139e-93	-0.518093281152066	0.3	0.343	5.59113609663442e-88	chr7-87627386-87629499	BAP1 WT
1.31660357937468e-93	1.35773893344278	0.119	0.043	6.16998618798776e-88	chr3-149319144-149320278	BAP1 pLOF
1.55880325126256e-93	1.40168091235459	0.181	0.062	7.30500408835924e-88	chr12-67747677-67749765	BAP1 pLOF
1.57913261212208e-93	-0.374845153190145	0.494	0.546	7.4002733688616e-88	chr4-140150251-140154582	BAP1 WT
1.72673325050479e-93	-0.510602587071703	0.246	0.289	8.09197276450808e-88	chr12-49827109-49829027	BAP1 WT
1.81118203050246e-93	1.07000966890365	0.251	0.104	8.48772423772336e-88	chr1-172744811-172747254	BAP1 pLOF
1.82171888325988e-93	1.36084103581888	0.116	0.043	8.53710298543193e-88	chr7-123770077-123770991	BAP1 pLOF
1.88505539758429e-93	1.39254307905037	0.145	0.049	8.83391625914529e-88	chr13-63630423-63631825	BAP1 pLOF
2.31194731363919e-93	1.04221587845462	0.143	0.064	1.08344555764342e-87	chr6-160237527-160239725	BAP1 pLOF
2.55235003896693e-93	1.3849002307181	0.135	0.045	1.19610524641103e-87	chr1-27122239-27123027	BAP1 pLOF
2.68614621467405e-93	0.960501662470004	0.193	0.092	1.25880601443648e-87	chr5-173883384-173883906	BAP1 pLOF
2.75329606672715e-93	1.28771365667049	0.126	0.047	1.29027438245428e-87	chr10-78977687-78978270	BAP1 pLOF
2.90364899246261e-93	1.07674880285905	0.177	0.077	1.36073412368876e-87	chr3-172691035-172691845	BAP1 pLOF
2.97932497281679e-93	-0.427875848397386	0.402	0.442	1.39619808268616e-87	chr2-54722576-54725467	BAP1 WT
3.09286766489783e-93	-0.831786448040597	0.147	0.21	1.44940748093341e-87	chr7-2168407-2169246	BAP1 WT
3.21840786571125e-93	-0.634229988844716	0.279	0.36	1.5082392597004e-87	chr9-127223727-127226558	BAP1 WT
3.2499165827695e-93	0.68270541563038	0.332	0.186	1.52300515826669e-87	chr1-48069369-48070821	BAP1 pLOF
3.58453585880247e-93	-0.529859107478454	0.231	0.265	1.67981745497474e-87	chr19-6056232-6057971	BAP1 WT
3.77056576079387e-93	1.17913881694385	0.114	0.045	1.76699646191507e-87	chr7-65251625-65252694	BAP1 pLOF
3.94382601463422e-93	0.987758456402325	0.234	0.102	1.84819124141202e-87	chr15-70179750-70181615	BAP1 pLOF
4.07991498322454e-93	1.53966454151699	0.122	0.036	1.91196647867353e-87	chr3-45010722-45012887	BAP1 pLOF
4.35255738529051e-93	0.70423002990803	0.289	0.159	2.03973461491131e-87	chr1-19079387-19080950	BAP1 pLOF
4.67529262335654e-93	-0.67924503650791	0.079	0.11	2.19097770679095e-87	chr5-92640575-92641852	BAP1 WT
5.0082664546575e-93	0.87054788662677	0.183	0.089	2.34701890037969e-87	chr1-27874633-27875579	BAP1 pLOF
5.06717546505633e-93	0.887115223362124	0.198	0.086	2.37462537101388e-87	chr1-221845652-221847076	BAP1 pLOF
5.56412169848981e-93	0.976683154779943	0.244	0.111	2.60750878744158e-87	chr6-11493893-11497395	BAP1 pLOF
5.62171465800528e-93	0.93806322127719	0.215	0.097	2.63449851846636e-87	chr1-41738532-41739754	BAP1 pLOF
5.62790466176872e-93	1.35465453972255	0.128	0.043	2.63739933374001e-87	chr21-24045469-24046267	BAP1 pLOF
6.04887403634691e-93	1.42087634542553	0.123	0.042	2.83467779077922e-87	chr9-87792175-87793794	BAP1 pLOF
6.35525693855543e-93	-0.64687206535582	0.179	0.228	2.97825770385829e-87	chr14-45083338-45084766	BAP1 WT
6.46681638917517e-93	-0.541963858870274	0.28	0.334	3.03053769764277e-87	chr22-27918284-27920617	BAP1 WT
6.56561147211163e-93	-0.562092829148528	0.215	0.264	3.0768359385642e-87	chr9-98055858-98057683	BAP1 WT
6.61689804392028e-93	1.46026615351249	0.137	0.045	3.10087031342432e-87	chr12-112149478-112150062	BAP1 pLOF
7.29486335761109e-93	-0.470385665616131	0.366	0.419	3.41858452041393e-87	chr20-46405410-46407592	BAP1 WT
7.3594171341226e-93	-0.584281431518322	0.181	0.222	3.44883629214674e-87	chr11-110429086-110431636	BAP1 WT
7.45861930719891e-93	1.2072212251385	0.138	0.052	3.49532530731332e-87	chr21-38794928-38795975	BAP1 pLOF
8.70599147447393e-93	1.35236239228668	0.162	0.057	4.07988007869124e-87	chr8-131815645-131817570	BAP1 pLOF
9.59134782556717e-93	-0.447019766795305	0.278	0.314	4.49478374014772e-87	chr12-95472768-95474944	BAP1 WT
9.70255237544061e-93	1.04518673232049	0.161	0.069	4.54689741715036e-87	chr16-54656879-54657967	BAP1 pLOF
1.01030045435403e-92	-0.535826327345695	0.273	0.327	4.73456091623475e-87	chr9-124939761-124942450	BAP1 WT
1.02313006371711e-92	1.19122640110212	0.167	0.062	4.79468418629684e-87	chr21-42570366-42571334	BAP1 pLOF
1.06258263682421e-92	1.73679152265976	0.118	0.033	4.97957038512294e-87	chr12-84507933-84509487	BAP1 pLOF
1.07213114140895e-92	1.35965189684207	0.112	0.04	5.02431744667336e-87	chr5-153753683-153754747	BAP1 pLOF
1.13391470706528e-92	1.04659065304697	0.204	0.085	5.31385315257296e-87	chr16-27221906-27223549	BAP1 pLOF
1.26433063980579e-92	1.20175517966213	0.13	0.052	5.92502003401547e-87	chr15-40266424-40267438	BAP1 pLOF
